id,run,configuration,problem_id,passed,error
20250115_183014#with-numerical-answers#孫子算經_2_25,1,with-numerical-answers,孫子算經_2_25,False,"Variable 'a' has wrong value. Expected: 50/31, Actual: 5/31
Variable 'b' has wrong value. Expected: 100/31, Actual: 10/31
Variable 'c' has wrong value. Expected: 200/31, Actual: 20/31"
20250115_183014#with-numerical-answers#孫子算經_2_25,2,with-numerical-answers,孫子算經_2_25,True,
20250115_183014#with-numerical-answers#孫子算經_2_25,3,with-numerical-answers,孫子算經_2_25,False,"Variable 'a' has wrong value. Expected: 50/31, Actual: 5/31
Variable 'b' has wrong value. Expected: 100/31, Actual: 10/31
Variable 'c' has wrong value. Expected: 200/31, Actual: 20/31"
20250115_183014#with-numerical-answers#孫子算經_2_25,4,with-numerical-answers,孫子算經_2_25,False,"Variable 'a' has wrong value. Expected: 50/31, Actual: 5/31
Variable 'b' has wrong value. Expected: 100/31, Actual: 10/31
Variable 'c' has wrong value. Expected: 200/31, Actual: 20/31"
20250115_183014#with-numerical-answers#九章算術_5_32,0,with-numerical-answers,九章算術_5_32,True,
20250115_183014#with-numerical-answers#九章算術_5_32,1,with-numerical-answers,九章算術_5_32,True,
20250115_183014#with-numerical-answers#九章算術_5_32,2,with-numerical-answers,九章算術_5_32,True,
20250115_183014#with-numerical-answers#九章算術_5_32,3,with-numerical-answers,九章算術_5_32,True,
20250115_183014#with-numerical-answers#九章算術_5_32,4,with-numerical-answers,九章算術_5_32,True,
20250115_183014#with-numerical-answers#五曹算經_1_3,0,with-numerical-answers,五曹算經_1_3,False,Code error: both arguments should be Rational instances
20250115_183014#with-numerical-answers#五曹算經_1_3,1,with-numerical-answers,五曹算經_1_3,False,"Variable 'b' has wrong value. Expected: 120, Actual: 1"
20250115_183014#with-numerical-answers#五曹算經_1_3,2,with-numerical-answers,五曹算經_1_3,False,Code error: both arguments should be Rational instances
20250115_183014#with-numerical-answers#五曹算經_1_3,3,with-numerical-answers,五曹算經_1_3,False,Code error: both arguments should be Rational instances
20250115_183014#with-numerical-answers#五曹算經_1_3,4,with-numerical-answers,五曹算經_1_3,False,Code error: both arguments should be Rational instances
20250115_183014#with-numerical-answers#五曹算經_3_12,0,with-numerical-answers,五曹算經_3_12,False,"Variable 'a' has wrong value. Expected: 80000, Actual: 8000"
20250115_183014#with-numerical-answers#五曹算經_3_12,1,with-numerical-answers,五曹算經_3_12,False,"Variable 'a' has wrong value. Expected: 80000, Actual: 8000"
20250115_183014#with-numerical-answers#五曹算經_3_12,2,with-numerical-answers,五曹算經_3_12,False,"Variable 'a' has wrong value. Expected: 80000, Actual: 8000"
20250115_183014#with-numerical-answers#五曹算經_3_12,3,with-numerical-answers,五曹算經_3_12,False,"Variable 'a' has wrong value. Expected: 80000, Actual: 8000"
20250115_183014#with-numerical-answers#五曹算經_3_12,4,with-numerical-answers,五曹算經_3_12,False,"Variable 'a' has wrong value. Expected: 80000, Actual: 8000"
20250115_183014#with-numerical-answers#九章算術_6_22,0,with-numerical-answers,九章算術_6_22,False,"Variable 'a' has wrong value. Expected: 25/3, Actual: 10"
20250115_183014#with-numerical-answers#九章算術_6_22,1,with-numerical-answers,九章算術_6_22,False,"Variable 'a' has wrong value. Expected: 25/3, Actual: 10"
20250115_183014#with-numerical-answers#九章算術_6_22,2,with-numerical-answers,九章算術_6_22,False,"Variable 'a' has wrong value. Expected: 25/3, Actual: 10"
20250115_183014#with-numerical-answers#九章算術_6_22,3,with-numerical-answers,九章算術_6_22,False,"Variable 'a' has wrong value. Expected: 25/3, Actual: 10"
20250115_183014#with-numerical-answers#九章算術_6_22,4,with-numerical-answers,九章算術_6_22,False,"Variable 'a' has wrong value. Expected: 25/3, Actual: 10"
20250115_183014#with-numerical-answers#九章算術_4_1,0,with-numerical-answers,九章算術_4_1,True,
20250115_183014#with-numerical-answers#九章算術_4_1,1,with-numerical-answers,九章算術_4_1,True,
20250115_183014#with-numerical-answers#九章算術_4_1,2,with-numerical-answers,九章算術_4_1,True,
20250115_183014#with-numerical-answers#九章算術_4_1,3,with-numerical-answers,九章算術_4_1,True,
20250115_183014#with-numerical-answers#九章算術_4_1,4,with-numerical-answers,九章算術_4_1,True,
20250115_183014#with-numerical-answers#九章算術_2_23,0,with-numerical-answers,九章算術_2_23,False,"Variable 'a' has wrong value. Expected: 476/45, Actual: 26461/2520"
20250115_183014#with-numerical-answers#九章算術_2_23,1,with-numerical-answers,九章算術_2_23,False,"Variable 'a' has wrong value. Expected: 476/45, Actual: 26461/2520"
20250115_183014#with-numerical-answers#九章算術_2_23,2,with-numerical-answers,九章算術_2_23,False,"Variable 'a' has wrong value. Expected: 476/45, Actual: 26461/2520"
20250115_183014#with-numerical-answers#九章算術_2_23,3,with-numerical-answers,九章算術_2_23,True,
20250115_183014#with-numerical-answers#九章算術_2_23,4,with-numerical-answers,九章算術_2_23,True,
20250115_183014#with-numerical-answers#九章算術_2_39,0,with-numerical-answers,九章算術_2_39,False,"Variable 'a' has wrong value. Expected: 979/960, Actual: 160934400/1416269
Variable 'b' has wrong value. Expected: 8051, Actual: 13635
Variable 'c' has wrong value. Expected: 68201/46080, Actual: 19312128000/1416269
Variable 'd' has wrong value. Expected: 8052, Actual: 13636"
20250115_183014#with-numerical-answers#九章算術_2_39,1,with-numerical-answers,九章算術_2_39,False,"Variable 'a' has wrong value. Expected: 979/960, Actual: 160934400/1416269
Variable 'b' has wrong value. Expected: 8051, Actual: 13635
Variable 'c' has wrong value. Expected: 68201/46080, Actual: 19312128000/1416269
Variable 'd' has wrong value. Expected: 8052, Actual: 13636"
20250115_183014#with-numerical-answers#九章算術_2_39,2,with-numerical-answers,九章算術_2_39,False,"Variable 'a' has wrong value. Expected: 979/960, Actual: 160934400/1416269
Variable 'b' has wrong value. Expected: 8051, Actual: 113
Variable 'c' has wrong value. Expected: 68201/46080, Actual: 19312128000/1416269
Variable 'd' has wrong value. Expected: 8052, Actual: 13635"
20250115_183014#with-numerical-answers#九章算術_2_39,3,with-numerical-answers,九章算術_2_39,False,"Variable 'a' has wrong value. Expected: 979/960, Actual: 160934400/1416269
Variable 'b' has wrong value. Expected: 8051, Actual: 13635
Variable 'c' has wrong value. Expected: 68201/46080, Actual: 19312128000/1416269
Variable 'd' has wrong value. Expected: 8052, Actual: 13636"
20250115_183014#with-numerical-answers#九章算術_2_39,4,with-numerical-answers,九章算術_2_39,True,
20250115_183014#with-numerical-answers#九章算術_1_24,0,with-numerical-answers,九章算術_1_24,True,
20250115_183014#with-numerical-answers#九章算術_1_24,1,with-numerical-answers,九章算術_1_24,True,
20250115_183014#with-numerical-answers#九章算術_1_24,2,with-numerical-answers,九章算術_1_24,True,
20250115_183014#with-numerical-answers#九章算術_1_24,3,with-numerical-answers,九章算術_1_24,True,
20250115_183014#with-numerical-answers#九章算術_1_24,4,with-numerical-answers,九章算術_1_24,True,
20250115_183014#with-numerical-answers#九章算術_5_5,0,with-numerical-answers,九章算術_5_5,True,
20250115_183014#with-numerical-answers#九章算術_5_5,1,with-numerical-answers,九章算術_5_5,True,
20250115_183014#with-numerical-answers#九章算術_5_5,2,with-numerical-answers,九章算術_5_5,True,
20250115_183014#with-numerical-answers#九章算術_5_5,3,with-numerical-answers,九章算術_5_5,True,
20250115_183014#with-numerical-answers#九章算術_5_5,4,with-numerical-answers,九章算術_5_5,True,
20250115_183014#with-numerical-answers#緝古算經_1_10,0,with-numerical-answers,緝古算經_1_10,False,"Variable 'a' has wrong value. Expected: 9/5, Actual: 45776993/706
Variable 'b' has wrong value. Expected: 13/10, Actual: 22888320/353
Variable 'c' has wrong value. Expected: 14/5, Actual: 45777699/706"
20250115_183014#with-numerical-answers#緝古算經_1_10,1,with-numerical-answers,緝古算經_1_10,False,"Variable 'a' has wrong value. Expected: 9/5, Actual: 16.455180293695072
Variable 'b' has wrong value. Expected: 13/10, Actual: 15.45518029369507
Variable 'c' has wrong value. Expected: 14/5, Actual: 15.95518029369507"
20250115_183014#with-numerical-answers#緝古算經_1_10,2,with-numerical-answers,緝古算經_1_10,True,
20250115_183014#with-numerical-answers#緝古算經_1_10,3,with-numerical-answers,緝古算經_1_10,False,"Variable 'a' has wrong value. Expected: 9/5, Actual: 10.639940146198992
Variable 'b' has wrong value. Expected: 13/10, Actual: 9.639940146198992
Variable 'c' has wrong value. Expected: 14/5, Actual: 12.139940146198992"
20250115_183014#with-numerical-answers#緝古算經_1_10,4,with-numerical-answers,緝古算經_1_10,False,Code error: 'Fraction' object cannot be interpreted as an integer
20250115_183014#with-numerical-answers#九章算術_2_2,0,with-numerical-answers,九章算術_2_2,False,"Variable 'a' has wrong value. Expected: 54/25, Actual: 108/5"
20250115_183014#with-numerical-answers#九章算術_2_2,1,with-numerical-answers,九章算術_2_2,False,"Variable 'a' has wrong value. Expected: 54/25, Actual: 108/5"
20250115_183014#with-numerical-answers#九章算術_2_2,2,with-numerical-answers,九章算術_2_2,False,"Variable 'a' has wrong value. Expected: 54/25, Actual: 108/5"
20250115_183014#with-numerical-answers#九章算術_2_2,3,with-numerical-answers,九章算術_2_2,False,"Variable 'a' has wrong value. Expected: 54/25, Actual: 108/5"
20250115_183014#with-numerical-answers#九章算術_2_2,4,with-numerical-answers,九章算術_2_2,False,"Variable 'a' has wrong value. Expected: 54/25, Actual: 108/5"
20250115_183014#with-numerical-answers#五曹算經_3_13,0,with-numerical-answers,五曹算經_3_13,True,
20250115_183014#with-numerical-answers#五曹算經_3_13,1,with-numerical-answers,五曹算經_3_13,True,
20250115_183014#with-numerical-answers#五曹算經_3_13,2,with-numerical-answers,五曹算經_3_13,True,
20250115_183014#with-numerical-answers#五曹算經_3_13,3,with-numerical-answers,五曹算經_3_13,True,
20250115_183014#with-numerical-answers#五曹算經_3_13,4,with-numerical-answers,五曹算經_3_13,True,
20250115_183014#with-numerical-answers#緝古算經_1_0,0,with-numerical-answers,緝古算經_1_0,False,"Variable 'a' has wrong value. Expected: 333/70, Actual: 145624/35"
20250115_183014#with-numerical-answers#緝古算經_1_0,1,with-numerical-answers,緝古算經_1_0,False,"Variable 'a' has wrong value. Expected: 333/70, Actual: 1163/70"
20250115_183014#with-numerical-answers#緝古算經_1_0,2,with-numerical-answers,緝古算經_1_0,False,"Variable 'a' has wrong value. Expected: 333/70, Actual: 1163/70"
20250115_183014#with-numerical-answers#緝古算經_1_0,3,with-numerical-answers,緝古算經_1_0,False,"Variable 'a' has wrong value. Expected: 333/70, Actual: 30501/2800"
20250115_183014#with-numerical-answers#緝古算經_1_0,4,with-numerical-answers,緝古算經_1_0,False,"Code error: invalid syntax (<string>, line 53)"
20250115_183014#with-numerical-answers#九章算術_1_18,0,with-numerical-answers,九章算術_1_18,True,
20250115_183014#with-numerical-answers#九章算術_1_18,1,with-numerical-answers,九章算術_1_18,True,
20250115_183014#with-numerical-answers#九章算術_1_18,2,with-numerical-answers,九章算術_1_18,True,
20250115_183014#with-numerical-answers#九章算術_1_18,3,with-numerical-answers,九章算術_1_18,True,
20250115_183014#with-numerical-answers#九章算術_1_18,4,with-numerical-answers,九章算術_1_18,True,
20250115_183014#with-numerical-answers#孫子算經_3_12,0,with-numerical-answers,孫子算經_3_12,True,
20250115_183014#with-numerical-answers#孫子算經_3_12,1,with-numerical-answers,孫子算經_3_12,True,
20250115_183014#with-numerical-answers#孫子算經_3_12,2,with-numerical-answers,孫子算經_3_12,True,
20250115_183014#with-numerical-answers#孫子算經_3_12,3,with-numerical-answers,孫子算經_3_12,True,
20250115_183014#with-numerical-answers#孫子算經_3_12,4,with-numerical-answers,孫子算經_3_12,True,
20250115_183014#with-numerical-answers#海島算經_1_4,0,with-numerical-answers,海島算經_1_4,False,"Variable 'a' has wrong value. Expected: 8, Actual: 80"
20250115_183014#with-numerical-answers#海島算經_1_4,1,with-numerical-answers,海島算經_1_4,False,"Variable 'a' has wrong value. Expected: 8, Actual: 80"
20250115_183014#with-numerical-answers#海島算經_1_4,2,with-numerical-answers,海島算經_1_4,True,
20250115_183014#with-numerical-answers#海島算經_1_4,3,with-numerical-answers,海島算經_1_4,True,
20250115_183014#with-numerical-answers#海島算經_1_4,4,with-numerical-answers,海島算經_1_4,False,Code error: both arguments should be Rational instances
20250115_183014#with-numerical-answers#九章算術_2_12,0,with-numerical-answers,九章算術_2_12,False,"Variable 'a' has wrong value. Expected: 114/25, Actual: 909/200"
20250115_183014#with-numerical-answers#九章算術_2_12,1,with-numerical-answers,九章算術_2_12,False,"Variable 'a' has wrong value. Expected: 114/25, Actual: 909/20"
20250115_183014#with-numerical-answers#九章算術_2_12,2,with-numerical-answers,九章算術_2_12,False,"Variable 'a' has wrong value. Expected: 114/25, Actual: 909/200"
20250115_183014#with-numerical-answers#九章算術_2_12,3,with-numerical-answers,九章算術_2_12,True,
20250115_183014#with-numerical-answers#九章算術_2_12,4,with-numerical-answers,九章算術_2_12,False,"Variable 'a' has wrong value. Expected: 114/25, Actual: 909/200"
20250123_173136#with-numerical-answers#九章算術_8_14,0,with-numerical-answers,九章算術_8_14,False,"Variable 'a' has wrong value. Expected: 17/23, Actual: 1/9
Variable 'b' has wrong value. Expected: 11/23, Actual: 2/9
Variable 'c' has wrong value. Expected: 10/23, Actual: 2/3"
20250123_173136#with-numerical-answers#九章算術_8_14,1,with-numerical-answers,九章算術_8_14,False,Code error: name 'x' is not defined
20250123_173136#with-numerical-answers#九章算術_8_14,2,with-numerical-answers,九章算術_8_14,False,"Variable 'a' has wrong value. Expected: 17/23, Actual: 1/9
Variable 'b' has wrong value. Expected: 11/23, Actual: 1/12
Variable 'c' has wrong value. Expected: 10/23, Actual: 1/36"
20250123_173136#with-numerical-answers#九章算術_8_14,3,with-numerical-answers,九章算術_8_14,False,"Code error: cannot assign to expression here. Maybe you meant '==' instead of '='? (<string>, line 39)"
